Open,Close,High,Low,Date
218.08,217.72,220.28,216.8,04/20/18
218.22,215.92,218.73,214.75,04/23/18
205.75,201.15,206.0,196.89,04/24/18
201.1,198.83,201.62,197.01,04/25/18
198.79,197.13,199.6275,196.1701,04/26/18
196.89,196.09,197.1073,194.41,04/27/18
196.87,194.46,198.33,194.19,04/30/18
194.0,195.03,195.5399,191.445,05/01/18
195.14,194.505,196.41,194.019,05/02/18
195.14,195.71,196.7,192.35,05/03/18
195.2,199.33,199.9299,194.0621,05/04/18
200.06,200.23,201.0,199.58,05/07/18
200.0,201.63,202.0899,199.56,05/08/18
201.8,203.45,204.73,201.39,05/09/18
202.73,205.04,205.68,202.391,05/10/18
205.0,205.07,205.68,202.391,05/11/18
205.66,205.71,206.04,204.67,05/14/18
205.12,202.49,205.49,201.64,05/15/18
200.52,200.2,201.04,199.08,05/16/18
199.27,200.37,201.4,198.69,05/17/18
200.41,198.99,200.71,198.47,05/18/18
200.5,201.79,202.9273,200.01,05/21/18
202.25,198.97,202.1,198.735,05/22/18
197.82,198.67,198.8,196.56,05/23/18
198.8,199.37,200.18,196.931,05/24/18
199.09,199.02,199.41,197.93,05/25/18
198.0,195.76,198.51,195.11,05/29/18
197.05,198.7,199.38,196.7,05/30/18
198.3,197.25,198.45,196.26,05/31/18
198.46,199.56,200.42,198.34,06/01/18
200.65,201.08,201.69,200.07,06/04/18
201.21,201.12,202.1,200.91,06/05/18
201.39,203.83,204.02,201.5528,06/06/18
204.18,205.02,205.89,203.76,06/07/18
205.0,206.52,206.69,204.44,06/08/18
206.51,205.14,206.77,205.0,06/11/18
205.68,204.94,205.77,203.95,06/12/18
205.16,204.89,205.66,203.73,06/13/18
205.7,203.65,206.2715,203.5,06/14/18
202.61,204.95,205.06,200.13,06/15/18
202.55,204.19,204.55,200.25,06/18/18
201.44,199.39,201.79,198.33,06/19/18
199.34,198.12,199.74,197.26,06/20/18
197.79,195.51,197.84,194.59,06/21/18
196.99,196.53,197.44,195.18,06/22/18
196.0,195.81,196.33,193.64,06/25/18
197.0,196.6,197.81,195.981,06/26/18
196.58,195.0,199.89,194.76,06/27/18
195.36,196.0,196.8425,194.21,06/28/18
196.47,196.75,199.42,196.47,06/29/18
195.46,195.47,195.89,193.51,07/02/18
196.805,195.9,198.95,195.5,07/03/18
197.23,197.34,197.48,195.03,07/05/18
197.0,197.39,198.06,196.41,07/06/18
198.18,200.55,200.84,198.09,07/09/18
201.0,201.45,202.58,200.39,07/10/18
199.7,197.68,199.82,197.5,07/11/18
199.2,199.33,199.99,197.401,07/12/18
200.0,201.18,201.789,200.11,07/13/18
201.49,201.09,201.579,200.08,07/16/18
200.71,202.1,203.07,200.13,07/17/18
202.07,202.22,203.17,201.4,07/18/18
201.76,201.62,202.28,199.51,07/19/18
200.47,201.9,202.945,198.33,07/20/18
200.34,198.82,200.57,197.68,07/23/18
192.94,200.67,202.19,190.57,07/24/18
200.67,204.39,204.49,200.52,07/25/18
204.89,207.98,208.44,204.82,07/26/18
208.62,207.41,210.6,206.85,07/27/18
208.25,205.12,209.23,204.77,07/30/18
206.55,212.3,212.78,206.5035,07/31/18
211.39,207.04,211.06,206.88,08/01/18
205.28,205.52,205.99,203.85,08/02/18
205.695,207.28,207.581,205.21,08/03/18
207.46,206.66,207.46,205.245,08/06/18
207.4,208.56,209.535,207.4,08/07/18
208.98,207.14,208.97,206.77,08/08/18
207.0,204.78,207.94,204.5,08/09/18
203.9,201.97,204.13,201.005,08/10/18
202.11,199.81,202.79,199.5,08/13/18
200.19,200.51,201.04,199.4125,08/14/18
199.1,201.38,201.76,197.13,08/15/18
202.19,203.17,203.43,201.96,08/16/18
203.19,204.74,204.99,201.9,08/17/18
205.19,204.57,205.78,203.66,08/20/18
204.98,205.66,206.04,204.4,08/21/18
205.7,204.29,205.7,203.4,08/22/18
202.72,202.74,203.1523,201.461,08/23/18
203.11,205.29,205.49,203.0701,08/24/18
206.18,208.35,208.5,205.986,08/27/18
208.91,209.37,210.12,208.4835,08/28/18
209.22,210.5,210.96,208.51,08/29/18
209.71,210.24,211.08,209.235,08/30/18
209.7,210.81,211.72,209.445,08/31/18
210.67,208.61,210.71,207.545,09/04/18
208.37,211.84,211.91,207.385,09/05/18
212.05,212.75,213.36,211.07,09/06/18
