Open,Close,High,Low,Date
124.02,125.07,125.62,123.5,07/14/20
125.57,124.54,126.9,124.26,07/15/20
124.92,124.77,125.52,123.91,07/16/20
125.07,125.6,126.065,124.83,07/17/20
125.45,125.25,125.84,124.79,07/20/20
125.6,125.06,126.63,124.92,07/21/20
125.31,126.14,126.4,124.21,07/22/20
126.11,126.14,127.18,125.61,07/23/20
126.89,125.96,127.77,125.32,07/24/20
125.41,126.34,126.64,125.41,07/27/20
126.37,127.81,128.46,126.29,07/28/20
127.63,128.475,129.24,127.36,07/29/20
130.66,131.41,132.03,129.65,07/30/20
130.39,131.14,131.2,129.27,07/31/20
130.37,131.3,131.92,130.37,08/03/20
130.63,133.82,133.93,130.63,08/04/20
133.59,133.41,134.65,133.12,08/05/20
132.86,132.71,133.35,132.12,08/06/20
133.08,133.59,133.64,132.46,08/07/20
133.34,134.11,134.4399,133.185,08/10/20
134.29,133.24,134.7399,132.795,08/11/20
133.87,135.47,135.97,133.71,08/12/20
135.05,135.79,135.83,134.95,08/13/20
135.6,135.09,135.64,134.55,08/14/20
135.16,135.44,135.7,134.66,08/17/20
135.81,136.5,137.52,135.42,08/18/20
135.79,135.84,136.31,135.525,08/19/20
135.24,136.87,136.98,135.19,08/20/20
136.24,137.41,138.101,135.91,08/21/20
137.48,138.55,138.755,137.21,08/24/20
138.97,139.07,139.15,137.8,08/25/20
138.79,138.4,139.32,138.27,08/26/20
138.68,138.27,139.68,138.18,08/27/20
138.32,138.77,138.91,136.95,08/28/20
138.51,138.3,138.73,137.82,08/31/20
137.62,138.16,138.22,137.07,09/01/20
138.11,140.51,141.35,137.74,09/02/20
140.74,138.21,141.69,137.09,09/03/20
137.81,137.99,139.19,136.12,09/04/20
138.29,135.92,138.64,135.038,09/08/20
136.39,138.18,139.55,136.27,09/09/20
137.92,136.61,138.7,136.5236,09/10/20
137.69,138.14,138.66,137.16,09/11/20
138.47,138.59,139.58,138.34,09/14/20
138.93,138.63,139.77,138.395,09/15/20
139.65,137.71,140.17,137.64,09/16/20
137.18,137.52,137.87,136.19,09/17/20
137.61,137.35,137.93,136.26,09/18/20
137.12,136.7,137.47,134.7,09/21/20
136.24,138.0,139.02,136.24,09/22/20
138.06,136.3,138.42,136.09,09/23/20
136.61,136.94,137.14,135.71,09/24/20
136.43,137.68,137.99,135.89,09/25/20
138.56,138.01,139.935,137.78,09/28/20
138.39,137.23,138.42,136.66,09/29/20
137.98,139.02,139.84,137.81,09/30/20
139.53,139.27,139.99,138.21,10/01/20
137.89,138.11,139.12,136.95,10/02/20
138.41,139.31,139.65,138.3,10/05/20
139.42,139.66,140.77,138.81,10/06/20
140.12,140.67,141.39,139.37,10/07/20
140.6,141.65,141.93,140.3635,10/08/20
141.96,142.91,143.64,141.72,10/09/20
143.5,144.49,145.33,143.42,10/12/20
144.15,144.22,144.84,143.47,10/13/20
144.02,144.06,145.1,143.08,10/14/20
143.06,143.79,144.39,142.89,10/15/20
144.43,144.37,145.85,143.92,10/16/20
144.42,141.9,145.38,141.14,10/19/20
145.77,142.55,145.77,141.9,10/20/20
142.48,143.17,144.33,142.48,10/21/20
141.49,141.38,142.73,141.09,10/22/20
141.57,142.39,142.88,141.57,10/23/20
141.45,141.31,142.05,140.0101,10/26/20
141.91,142.37,143.33,141.66,10/27/20
140.52,137.69,140.935,137.32,10/28/20
137.37,137.58,139.09,135.7988,10/29/20
137.07,137.09,137.99,134.6813,10/30/20
138.74,138.45,139.98,137.4359,11/02/20
139.5,141.19,142.65,139.5,11/03/20
140.47,140.71,143.0,140.27,11/04/20
142.44,142.38,143.53,141.78,11/05/20
142.5,143.22,144.06,142.45,11/06/20
146.28,138.05,146.91,137.6,11/09/20
138.15,140.22,140.6206,137.16,11/10/20
141.85,142.06,143.0,140.665,11/11/20
141.96,142.2,142.55,141.07,11/12/20
142.24,144.14,144.48,141.88,11/13/20
145.05,142.5,145.05,141.27,11/16/20
141.82,141.79,143.47,141.75,11/17/20
141.89,139.68,142.1,139.68,11/18/20
139.87,139.54,140.115,138.447,11/19/20
139.53,139.305,140.35,138.63,11/20/20
139.41,138.76,139.95,137.8627,11/23/20
138.81,138.33,139.84,138.07,11/24/20
138.15,138.68,139.39,138.05,11/25/20
138.8,138.55,138.8,137.55,11/27/20
138.14,138.9,139.17,136.75,11/30/20
139.06,139.32,139.54,138.16,12/01/20
139.41,138.4,139.94,137.485,12/02/20
138.06,137.33,138.33,135.54,12/03/20
137.36,137.49,137.86,135.87,12/04/20
136.98,137.67,137.735,136.56,12/07/20
136.85,138.0,138.78,136.43,12/08/20
138.13,136.36,138.13,136.25,12/09/20
136.52,135.49,136.92,135.04,12/10/20
134.66,136.57,136.79,134.2001,12/11/20
137.02,135.81,137.93,135.79,12/14/20
136.48,136.63,137.54,136.24,12/15/20
136.75,137.21,138.27,136.75,12/16/20
138.01,138.27,139.12,137.955,12/17/20
138.25,139.18,140.07,137.465,12/18/20
138.29,137.5,138.43,136.22,12/21/20
137.245,136.5,138.07,136.38,12/22/20
137.12,136.32,137.54,136.14,12/23/20
136.56,137.74,138.13,136.52,12/24/20
138.12,138.7,139.38,137.97,12/28/20
139.38,138.46,139.93,138.2,12/29/20
138.71,137.78,138.9214,137.55,12/30/20
138.33,139.1,139.29,137.39,12/31/20
139.5,137.81,139.86,136.35,01/04/21
138.0,138.79,138.92,136.27,01/05/21
138.88,140.2,141.04,138.66,01/06/21
139.82,138.86,140.12,138.07,01/07/21
138.46,138.73,139.055,137.0,01/08/21
138.81,137.84,139.44,137.6,01/11/21
137.76,137.05,138.25,136.24,01/12/21
137.33,137.24,138.07,137.1,01/13/21
137.43,135.8,137.6478,135.28,01/14/21
135.21,134.78,136.1552,134.67,01/15/21
135.69,133.58,136.36,133.56,01/19/21
132.51,131.88,133.72,131.26,01/20/21
131.14,131.01,131.99,130.51,01/21/21
